Station,Date,Year,Month,Day,P,VWind,O3,DWind,PLiquid,PM2.5,PM10,RGlobal,SO2 TR,HAir10,TAir10
HOSPITAL DEL NORTE,2023-01-07,2023,1,7,695.9625,1.48333333,19.50416667,227.275,,,,98.3375,1.20416667,84.50833333,23.55
HOSPITAL DEL NORTE,2023-01-06,2023,1,6,695.6416667,1.4625,23.69583333,207.4666667,,,,125.7333333,2.55833333,81.15416667,23.675
HOSPITAL DEL NORTE,2023-01-05,2023,1,5,695.5208333,1.50833333,22.8125,221.4208333,,,,134.9541667,1.125,80.49166667,23.39166667
HOSPITAL DEL NORTE,2023-01-04,2023,1,4,695.7913044,1.48695652,19.72173913,230.5782609,,,,111.7521739,,82.56086957,22.61304348
HOSPITAL DEL NORTE,2023-01-03,2023,1,3,696.1458333,1.325,18.37916667,169.7166667,,,,106.0041667,,85.29166667,22.43333333
HOSPITAL DEL NORTE,2023-01-02,2023,1,2,695.8875,1.4875,19.21666667,209.475,,,,99.09166667,,81.94583333,22.46666667
HOSPITAL DEL NORTE,2023-01-01,2023,1,1,695.8869565,1.83478261,33.14347826,258.5304348,,,,159.973913,,83.23043478,23.1
HOSPITAL DEL NORTE,2022-12-31,2022,12,31,695.373913,1.86521739,30.86086957,212.4347826,,,,150.6478261,,75.43043478,24.4
HOSPITAL DEL NORTE,2022-12-30,2022,12,30,694.8416667,1.84583333,31.675,174.3666667,,,,158.75,,73.66666667,24.19583333
HOSPITAL DEL NORTE,2022-12-29,2022,12,29,695.8041667,1.75,28.1125,183.7125,,,,137.1958333,,83.91666667,23.3125
HOSPITAL DEL NORTE,2022-12-28,2022,12,28,695.8125,1.83333333,30.275,188.2291667,,,,141.2291667,,76.54583333,24.25
HOSPITAL DEL NORTE,2022-12-27,2022,12,27,695.4958333,1.77083333,37.59166667,238.0041667,,,,152.6208333,,74.02916667,24.14166667
HOSPITAL DEL NORTE,2022-12-26,2022,12,26,694.5041667,1.72083333,30.8,212.3208333,,,,151.0375,,67.51666667,24.1875
HOSPITAL DEL NORTE,2022-12-25,2022,12,25,693.8958333,2.37916667,42.94583333,173.8333333,,,,163.4916667,,60.7875,24.3375
HOSPITAL DEL NORTE,2022-12-24,2022,12,24,694.0291667,2.45833333,41.1375,184,,,,161.8375,,59.75,24.76666667
HOSPITAL DEL NORTE,2022-12-23,2022,12,23,694.25,1.97916667,35.1625,207.35,,,,160.8541667,,69.82916667,25.05833333
HOSPITAL DEL NORTE,2022-12-22,2022,12,22,694.3,1.67083333,34.38333333,209.3208333,,,,154.4333333,,75.1,24.85
HOSPITAL DEL NORTE,2022-12-21,2022,12,21,694.5458333,1.74583333,31.9,191.5416667,,,,161.5,,71.675,24.87083333
HOSPITAL DEL NORTE,2022-12-20,2022,12,20,694.8583333,1.65833333,31.575,217.7,,,,150.45,,74.875,24.4625
HOSPITAL DEL NORTE,2022-12-19,2022,12,19,694.8958333,1.82916667,28.3125,179.975,,,,156.7541667,,75.3875,24.125
HOSPITAL DEL NORTE,2022-12-18,2022,12,18,694.0166667,1.76666667,23.40833333,175.4041667,,,,117.9041667,,76.825,23.62083333
HOSPITAL DEL NORTE,2022-12-17,2022,12,17,692.85,1.825,31.12916667,190.6583333,,,,151.2541667,,73.23333333,24.5875
HOSPITAL DEL NORTE,2022-12-16,2022,12,16,693.3708333,1.875,28.06363636,210.3,,8.69090909,18.63636364,159.4958333,1.03,73.08333333,24.76666667
HOSPITAL DEL NORTE,2022-12-15,2022,12,15,694.175,1.56666667,25.27083333,238.9375,,11.70833333,23.72916667,140.425,2.11875,80.06666667,24.1375
HOSPITAL DEL NORTE,2022-12-14,2022,12,14,694.175,1.75416667,16.9125,148.15,,8.50833333,20.14583333,122.1708333,0.925,78.94583333,23.53333333
HOSPITAL DEL NORTE,2022-12-13,2022,12,13,694.3375,1.48333333,21.72083333,152.9041667,,9.55416667,19.73333333,119.4375,1.1125,86.40416667,23.37916667
HOSPITAL DEL NORTE,2022-12-12,2022,12,12,694.5875,1.69583333,21.325,187.9166667,,9.8625,21.475,141.3,1.8125,81.09583333,23.48333333
HOSPITAL DEL NORTE,2022-12-11,2022,12,11,694.925,1.55,18.59583333,154.7541667,,13.11666667,24.29166667,114.6625,2.63333333,86.62916667,22.87916667
HOSPITAL DEL NORTE,2022-12-10,2022,12,10,694.9375,1.68333333,23.57083333,213.3916667,,14.0875,27.61666667,138.4791667,2.86666667,84.4125,23.00416667
HOSPITAL DEL NORTE,2022-12-09,2022,12,9,694.2416667,1.60416667,26.3875,233.1208333,,11.55652174,24.76666667,124.9125,1.5125,79.85833333,23.01666667
HOSPITAL DEL NORTE,2022-12-08,2022,12,8,694.7416667,1.60833333,27.0375,218.5458333,,12.40833333,23.94166667,148.5083333,2.15833333,77.3375,22.72916667
HOSPITAL DEL NORTE,2022-12-07,2022,12,7,695.4541667,1.8125,23.20416667,173.1375,,9.64583333,25.35,131.4833333,1.075,77.85416667,22.78333333
HOSPITAL DEL NORTE,2022-12-06,2022,12,6,694.7083333,1.80833333,22.3625,204.1125,,7.45833333,18.2375,158.6041667,1.45416667,82.06666667,23.23333333
HOSPITAL DEL NORTE,2022-12-05,2022,12,5,694.1125,1.90416667,21.775,224.1458333,,6.72083333,16.72083333,148.3958333,2.92083333,79.45,23.025
HOSPITAL DEL NORTE,2022-12-04,2022,12,4,693.9416667,1.72916667,22.84166667,206.9208333,,8.12083333,17.075,138.7416667,1.5375,80.48333333,23.42083333
HOSPITAL DEL NORTE,2022-12-03,2022,12,3,694.5083333,2.00416667,25.675,187.5416667,,6.87916667,15.97083333,156.875,1.16666667,74.41666667,23.35833333
HOSPITAL DEL NORTE,2022-12-02,2022,12,2,694.0625,2.00833333,23.1375,200.2208333,,6.1,16.23333333,155.5458333,1.14166667,74.5125,23.125
HOSPITAL DEL NORTE,2022-12-01,2022,12,1,693.95,1.44,11.25,150.31,,8.86,24.35,29.72,4.24,83.2,22.63
HOSPITAL DEL NORTE,2022-11-29,2022,11,29,694.85,1.33333333,14.73333333,181.1333333,,5.5,15.70833333,163.2583333,0.78888889,84.04166667,22.73333333
HOSPITAL DEL NORTE,2022-11-28,2022,11,28,694.6458333,1.7,24.12916667,198.3125,,7.65833333,16.41666667,127.0708333,2.3125,85.86666667,22.875
HOSPITAL DEL NORTE,2022-11-27,2022,11,27,695.3791667,1.38333333,16.65416667,175.975,,8.85,18.72916667,114.1416667,5.9,86.0375,22.76666667
HOSPITAL DEL NORTE,2022-11-26,2022,11,26,695.65,1.4375,12.38888889,143.9625,,7.1875,16.48333333,99.075,,85.86666667,23.06666667
HOSPITAL DEL NORTE,2022-11-25,2022,11,25,694.7125,1.7,20.19583333,216.1708333,,7.2375,17.07083333,148.275,,82.675,23.8125
HOSPITAL DEL NORTE,2022-11-24,2022,11,24,694.6041667,1.85416667,21.10833333,187.675,,6.54166667,16.69166667,136.5833333,,81.02083333,23.37916667
HOSPITAL DEL NORTE,2022-11-23,2022,11,23,694.5791667,1.70416667,21.92083333,167.5541667,,6.22916667,15.88333333,143.3833333,,79.56666667,23.60833333
HOSPITAL DEL NORTE,2022-11-22,2022,11,22,694.3541667,1.74583333,15.60454545,201.2375,,5.6625,14.5625,153.1333333,1.87777778,84.23333333,24.11666667
HOSPITAL DEL NORTE,2022-11-21,2022,11,21,693.9291667,1.7875,17.855,203.1541667,,5.69583333,15.2875,100.4666667,1.73333333,87.075,23.19583333
HOSPITAL DEL NORTE,2022-11-20,2022,11,20,693.3125,1.7875,22.895,220.7875,,5.55416667,14.04583333,162.9325833,2.55,82.54583333,23.9
HOSPITAL DEL NORTE,2022-11-19,2022,11,19,693.7166667,1.71666667,22.72352941,232.325,,6.48333333,18.27916667,147.7346667,2.13333333,82.02083333,23.70833333
HOSPITAL DEL NORTE,2022-11-18,2022,11,18,694.9916667,1.20416667,12.27142857,225.9166667,,8.175,22.45833333,35.23316667,2.7375,93.2,21.45
HOSPITAL DEL NORTE,2022-11-17,2022,11,17,694.3375,1.6125,12.61363636,177.9833333,,7.43333333,19.49166667,82.58766667,1.79166667,83.3875,23.54166667
HOSPITAL DEL NORTE,2022-11-16,2022,11,16,694.8125,1.9125,16.43913043,179.4708333,,6.66666667,16.09583333,133.0605417,2.32916667,80.75833333,24.36666667
HOSPITAL DEL NORTE,2022-11-15,2022,11,15,694.5583333,1.95833333,16.445,197.8708333,,5.17083333,14.4625,142.6555,1.35833333,83.60416667,23.99583333
HOSPITAL DEL NORTE,2022-11-14,2022,11,14,694.5791667,1.72083333,15.41304348,203.8375,,6.34166667,13.79166667,118.0477083,2.32916667,86.80416667,23.31666667
HOSPITAL DEL NORTE,2022-11-13,2022,11,13,694.775,1.56666667,20.80454545,255.5958333,,5.72083333,12.5,152.1958333,2.86666667,86.25833333,22.98333333
HOSPITAL DEL NORTE,2022-11-12,2022,11,12,695.0125,1.70833333,15.32,212.9958333,,8.22083333,15.64583333,111.8875,2.97083333,90.6375,21.92083333
HOSPITAL DEL NORTE,2022-11-11,2022,11,11,695.425,1.72916667,13.62380952,189.6083333,,6.40416667,16.6875,103.3166667,1.32083333,90.05833333,21.74583333
HOSPITAL DEL NORTE,2022-11-10,2022,11,10,695.9416667,1.74583333,22.43846154,204.4291667,,4.9,11.60769231,110.1833333,,85.97916667,22.67916667
HOSPITAL DEL NORTE,2022-11-09,2022,11,9,695.8708333,1.99166667,,184.775,,,,135.9416667,,81.975,23.02083333
HOSPITAL DEL NORTE,2022-11-08,2022,11,8,695.9583333,2.10833333,,272.6708333,,,,144.8083333,,84.64583333,23.125
HOSPITAL DEL NORTE,2022-11-07,2022,11,7,695.4,1.99583333,,202.6125,,,,159.8916667,,81.91666667,23.5375
HOSPITAL DEL NORTE,2022-11-06,2022,11,6,695.1708333,1.85833333,,221.4208333,,,,139.0833333,,85.8625,23.2125
HOSPITAL DEL NORTE,2022-11-05,2022,11,5,695.0041667,1.75416667,,199.9416667,,,,98.55,,85.54166667,23.26666667
HOSPITAL DEL NORTE,2022-11-04,2022,11,4,695.0708333,1.97916667,,212.425,,,,138.575,,85.1,23.44583333
HOSPITAL DEL NORTE,2022-11-03,2022,11,3,694.8833333,1.3625,,194.6291667,,,,91.2625,,86.73333333,23.3375
HOSPITAL DEL NORTE,2022-11-02,2022,11,2,695.3,1.6875,,193.1875,,,,119.95,,80.80833333,23.7
HOSPITAL DEL NORTE,2022-11-01,2022,11,1,695.1833333,2.10833333,,203.1958333,,,,165.6666667,,74.22083333,23.7375
HOSPITAL DEL NORTE,2022-10-31,2022,10,31,694.575,2.02916667,,215.2,,,,182.0958333,,76.62916667,23.07083333
HOSPITAL DEL NORTE,2022-10-30,2022,10,30,694.7583333,2.09166667,,231.8875,,,,181.8833333,,74.15,22.67916667
HOSPITAL DEL NORTE,2022-10-29,2022,10,29,695.9041667,1.8375,,183.6458333,,,,176.8875,,80.34583333,22.575
HOSPITAL DEL NORTE,2022-10-28,2022,10,28,695.5708333,1.40833333,,241.5166667,,,,104.0166667,,91.5875,22.25
HOSPITAL DEL NORTE,2022-10-27,2022,10,27,694.7,1.46666667,,192.6625,,,,90.925,,90.10833333,22.52916667
HOSPITAL DEL NORTE,2022-10-26,2022,10,26,694.5916667,1.35,,167.3083333,,,,79.275,,86.375,23.05833333
HOSPITAL DEL NORTE,2022-10-25,2022,10,25,694.5692308,2.23846154,,207.3384615,,,,188.2615385,,79.40769231,24.7
HOSPITAL DEL NORTE,2022-10-24,2022,10,24,695.25625,1.9375,,202.43125,,5.4625,14.7625,207.925,,85.575,23.8125
HOSPITAL DEL NORTE,2022-10-23,2022,10,23,694.8833333,1.6375,,210.7583333,,5.59583333,11.975,158.4958333,,87.96666667,23.125
HOSPITAL DEL NORTE,2022-10-22,2022,10,22,694.6541667,1.95,9.8,180.825,,5.37083333,12.92083333,115.5125,1.24285714,85.75833333,22.975
HOSPITAL DEL NORTE,2022-10-21,2022,10,21,694.8916667,1.9625,21.43636364,247.6375,0.375,7.8875,20.61666667,180.5458333,1.65416667,81.17916667,23.59583333
HOSPITAL DEL NORTE,2022-10-20,2022,10,20,695.4708333,1.42916667,15.04117647,165.3375,0.05,6.7875,22.89583333,80.47916667,2.19166667,87.76666667,22.6
HOSPITAL DEL NORTE,2022-10-19,2022,10,19,695.4541667,1.84166667,22.39565217,195.5833333,0.70416667,8.70833333,20.37083333,138.2291667,5.05263158,85.3875,23.125
HOSPITAL DEL NORTE,2022-10-18,2022,10,18,695.3,1.69166667,17.32173913,225.6125,0.10833333,5.43333333,14.64583333,101.9416667,2.0125,86.22083333,22.75833333
HOSPITAL DEL NORTE,2022-10-17,2022,10,17,694.6208333,1.84583333,23.0375,226.3458333,0.71666667,4.53333333,11.45416667,156.05,1.21666667,85.4625,22.96666667
HOSPITAL DEL NORTE,2022-10-16,2022,10,16,694.6541667,2.0875,23.35238095,207.1416667,0.67083333,5.64166667,13.4625,154.6791667,0.7875,82.5375,23.60416667
HOSPITAL DEL NORTE,2022-10-15,2022,10,15,694.9708333,1.81666667,20.3047619,232.4291667,0.00833333,7.14583333,17.225,118.3625,1.58333333,84.3875,23.54583333
HOSPITAL DEL NORTE,2022-10-14,2022,10,14,695.2375,1.7875,23.93478261,178.1,0.08333333,7.525,19.92083333,130.35,1.12916667,82.27916667,23.58333333
HOSPITAL DEL NORTE,2022-10-13,2022,10,13,695.2291667,1.66666667,28.86470588,186.3625,0.01666667,11.4,26.5125,122.3208333,2.175,86.45,22.85833333
HOSPITAL DEL NORTE,2022-10-12,2022,10,12,695.0166667,1.375,21.92857143,188.6916667,0.50416667,9.8875,22.96666667,108.3875,1.85416667,83.19583333,23.05
HOSPITAL DEL NORTE,2022-10-11,2022,10,11,695.5708333,1.84166667,23.92083333,182.8125,0.08333333,6.96666667,18.1,132.2375,0.75416667,76.675,24.12916667
HOSPITAL DEL NORTE,2022-10-10,2022,10,10,695.2875,1.75833333,21.55833333,198.9,0.11666667,5.35416667,15.21666667,160.175,2.22916667,82.85416667,23.4375
HOSPITAL DEL NORTE,2022-10-09,2022,10,9,694.8304348,1.65217391,20.33913043,199.2304348,1.29565217,6.13043478,14.40434783,115.0478261,1.95217391,85.88695652,22.63478261
HOSPITAL DEL NORTE,2022-10-08,2022,10,8,693.9458333,1.625,20.14583333,177.7208333,0,7.40416667,17.12083333,129.2333333,2.1,85.45833333,23.4125
HOSPITAL DEL NORTE,2022-10-07,2022,10,7,693.8,2.04583333,22.75,252.3041667,0.3,7.85,19.40833333,178.7125,3.78421053,83.4125,23.60416667
HOSPITAL DEL NORTE,2022-10-06,2022,10,6,694.8916667,1.47083333,15.09,159.075,0.30416667,5.85416667,14.77916667,84.61666667,1.78235294,88.2875,22.52083333
HOSPITAL DEL NORTE,2022-10-05,2022,10,5,694.9166667,1.45833333,23.52916667,193.4041667,0.15833333,6.94166667,15.79166667,97.81666667,1.86666667,86.01666667,23.02916667
HOSPITAL DEL NORTE,2022-10-04,2022,10,4,694.3791667,1.88333333,26.725,237.1541667,0.125,7.88333333,16.5375,159.45,1.32916667,74.54583333,24.4125
HOSPITAL DEL NORTE,2022-10-03,2022,10,3,695.4083333,1.65,22.4125,202.7833333,0.15,8.17083333,19.49166667,147.5041667,1.82083333,79.95,23.95833333
HOSPITAL DEL NORTE,2022-10-02,2022,10,2,696.3652174,1.76956522,29.46521739,218.2086957,0.13913043,6.92608696,14.57826087,159.3434783,0.9826087,80.93478261,23.70434783
HOSPITAL DEL NORTE,2022-10-01,2022,10,1,695.6958333,1.90416667,30.29583333,174.85,0.21666667,5.55,12.75833333,114.9208333,0.75833333,85.0375,22.39166667
HOSPITAL DEL NORTE,2022-09-30,2022,9,30,694.2125,2.0625,30.88333333,183.2125,0.08333333,6.64583333,17.30833333,167.3333333,2.14583333,80.7125,23.07916667
HOSPITAL DEL NORTE,2022-09-29,2022,9,29,694.9,2.20833333,37.50416667,205.8,0.05833333,4.7375,12.825,183.4125,1.16666667,76.80833333,23.69583333
HOSPITAL DEL NORTE,2022-09-28,2022,9,28,695.4041667,2.00416667,28.00833333,188.45,0.51666667,6.72916667,16.3125,111.975,1.86666667,85.17083333,23.0375
HOSPITAL DEL NORTE,2022-09-27,2022,9,27,695.175,1.80833333,24.8875,245.4916667,0,7.77916667,17.10833333,150.2458333,1.8,80.675,23.95833333
HOSPITAL DEL NORTE,2022-09-26,2022,9,26,694.4916667,1.89166667,22.75416667,186.4666667,0.075,8.94583333,20.20416667,135.6,1.85,81.64583333,23.65833333
HOSPITAL DEL NORTE,2022-09-25,2022,9,25,694.273913,1.86956522,34.32173913,177.2869565,0,5.93043478,14.13478261,171.1130435,2.03913043,80.8826087,23.60869565
HOSPITAL DEL NORTE,2022-09-24,2022,9,24,694.7708333,2.13333333,29.05,172.4791667,0.1,5.8375,15.075,145.8583333,1.025,81.27916667,23.29583333
HOSPITAL DEL NORTE,2022-09-23,2022,9,23,695.4416667,1.77083333,26.38333333,212.6375,0.09166667,6.61666667,17.0125,155.1875,1.2625,84.775,23.1875
HOSPITAL DEL NORTE,2022-09-22,2022,9,22,695.6875,1.50833333,13.55833333,153.2125,0.03333333,6.19166667,17.38333333,108.4291667,1.92105263,85.42916667,22.46666667
HOSPITAL DEL NORTE,2022-09-21,2022,9,21,695.525,1.84583333,22.59583333,175.5833333,0.60833333,5.27916667,15.9625,146.2791667,1.71666667,82.48333333,23.01666667
HOSPITAL DEL NORTE,2022-09-20,2022,9,20,695.7208333,1.85833333,21.44583333,200.7625,0.01666667,6.32916667,17.87916667,128.5958333,0.81666667,83.475,22.94166667
HOSPITAL DEL NORTE,2022-09-19,2022,9,19,696.0875,1.62916667,23.3875,193.85,0.125,3.49583333,11.725,117.3583333,1.02916667,86.41666667,22.35416667
HOSPITAL DEL NORTE,2022-09-18,2022,9,18,695.1756957,2.09017391,27.19265217,182.6688261,1.19991304,4.92621739,12.23386957,165.7238696,2.10895652,82.84669565,23.31708696
HOSPITAL DEL NORTE,2022-09-17,2022,9,17,695.3222083,1.82008333,27.08795833,276.066625,0.075,7.90266667,20.842375,150.7204167,0.93504167,83.13383333,23.107625
HOSPITAL DEL NORTE,2022-09-16,2022,9,16,695.24,2.09383333,24.57795833,204.866625,3.77495833,8.43616667,20.24833333,138.4279583,1.44016667,82.86495833,23.47620833
HOSPITAL DEL NORTE,2022-09-15,2022,9,15,695.057875,2.01979167,26.76158333,243.0280833,0.95833333,8.05908333,19.86170833,179.75975,1.97283333,79.864625,24.46175
HOSPITAL DEL NORTE,2022-09-14,2022,9,14,695.2202917,2.06416667,25.20254167,200.212,0.01666667,5.11729167,14.37058333,193.1175417,1.40779167,80.04191667,23.49666667
HOSPITAL DEL NORTE,2022-09-13,2022,9,13,695.3726667,1.92695833,24.79316667,203.4482917,3.97495833,5.49033333,12.8005,168.9340833,1.98766667,87.21208333,22.478375
HOSPITAL DEL NORTE,2022-09-12,2022,9,12,695.7465833,2.24304167,24.92741667,195.2238333,1.65825,5.27983333,12.00983333,164.763875,1.256375,79.904375,23.509625
HOSPITAL DEL NORTE,2022-09-11,2022,9,11,696.2943913,2.05782609,27.86052174,211.9255652,3.60865217,7.62652174,14.57613043,172.5133913,1.21930435,77.61221739,24.17469565
HOSPITAL DEL NORTE,2022-09-10,2022,9,10,695.7568333,2.04991667,30.08845833,191.2234167,0.33333333,9.7395,19.01566667,165.8454583,1.58491667,77.33495833,24.38625
HOSPITAL DEL NORTE,2022-09-09,2022,9,9,694.8929167,2.346625,32.129125,183.798,0.225,9.5065,19.017625,182.8255417,1.51425,75.9205,24.61791667
HOSPITAL DEL NORTE,2022-09-08,2022,9,8,694.896375,1.84154167,22.42275,158.9745833,4.22495833,12.30104167,20.99241667,138.8915,2.33891667,83.40625,24.05079167
HOSPITAL DEL NORTE,2022-09-07,2022,9,7,695.780875,1.918,27.18191667,197.7977917,0,15.98866667,25.314125,157.603625,1.80608333,79.68920833,24.386125
HOSPITAL DEL NORTE,2022-09-06,2022,9,6,696.334875,1.61883333,27.12545833,210.928875,0.00833333,19.07183333,30.05520833,106.8306667,1.75404167,82.43516667,24.1505
HOSPITAL DEL NORTE,2022-09-05,2022,9,5,696.0028333,1.16304167,20.40583333,195.5553333,0.01666667,9.41795833,20.05308333,92.76791667,0.91983333,84.946625,23.34941667
HOSPITAL DEL NORTE,2022-09-04,2022,9,4,694.7523044,1.65965217,19.64795652,111.1452609,3.99126087,5.67130435,14.19321739,142.8526522,0.93682609,84.34769565,22.98273913
HOSPITAL DEL NORTE,2022-09-03,2022,9,3,694.3557083,2.48408333,31.38758333,237.579,0.53329167,7.2065,15.13041667,203.8863333,0.76679167,80.81183333,24.042125
HOSPITAL DEL NORTE,2022-09-02,2022,9,2,694.54025,2.06925,22.27520833,258.723125,0.225,10.10195833,20.20883333,177.75175,2.45479167,83.35083333,23.847625
HOSPITAL DEL NORTE,2022-09-01,2022,9,1,694.9193333,1.975625,31.083,156.3733333,0.87991667,5.80104167,13.28908333,167.794875,1.25879167,83.25454167,23.591625
HOSPITAL DEL NORTE,2022-08-31,2022,8,31,695.2220417,2.04558333,28.40945833,161.3352917,0,6.91758333,14.90329167,148.5339583,1.10070833,77.039375,24.523125
HOSPITAL DEL NORTE,2022-08-30,2022,8,30,695.36725,2.09870833,30.041375,230.3668333,0.00833333,8.1015,16.58054167,184.1226667,1.86191667,76.57879167,24.48704167
HOSPITAL DEL NORTE,2022-08-29,2022,8,29,696.1880417,1.73020833,24.198875,194.2322917,0.45829167,10.49279167,18.718625,131.0615417,1.78,81.365375,22.86354167
HOSPITAL DEL NORTE,2022-08-28,2022,8,28,695.2588696,2.25847826,36.51673913,201.2218696,0.22173913,6.2056087,10.69865217,165.9636522,1.38147826,82.52104348,23.53830435
