Station,Date,Year,Month,Day,P,VWind,O3,DWind,PLiquid,PM2.5,PM10,RGlobal,SO2 TR,HAir10,TAir10
HOSPITAL DEL NORTE,2022-04-22,2022,4,22,696.175,1.45,,173.5166667,1.69583333,4.65,10.92916667,181.4416667,1.96666667,86.61666667,22.0375
HOSPITAL DEL NORTE,2022-04-21,2022,4,21,696.3416667,1.60416667,,205.8916667,0.55416667,5.05416667,12.77916667,140.9625,2.27083333,86.87916667,22.375
HOSPITAL DEL NORTE,2022-04-20,2022,4,20,696.4041667,1.48333333,,177.1375,0,7.34166667,20.14166667,130.3458333,1.65416667,86.1125,22.4875
HOSPITAL DEL NORTE,2022-04-19,2022,4,19,696.0625,1.25416667,,150.2291667,0.8,6.4,13.96666667,65.00833333,1.87083333,91.94166667,21.72083333
HOSPITAL DEL NORTE,2022-04-18,2022,4,18,694.925,1.69583333,,208.3958333,0.01666667,7.24583333,17.52083333,154.5,1.44583333,83.97916667,23.59583333
HOSPITAL DEL NORTE,2022-04-17,2022,4,17,694.4958333,1.37916667,,189.3958333,0.2,6.65833333,12.85833333,103.9958333,2.87083333,85.70416667,22.75
HOSPITAL DEL NORTE,2022-04-16,2022,4,16,693.7625,1.57083333,,202.1458333,0,17.00833333,28.35,113.1458333,2.21666667,79.99583333,24.37916667
HOSPITAL DEL NORTE,2022-04-15,2022,4,15,693.6833333,2.15416667,,192.45,0,16.775,26.05833333,208.4916667,1.8375,74.84166667,25.35416667
HOSPITAL DEL NORTE,2022-04-14,2022,4,14,693.4791667,1.85,,199.1375,0,19.7875,30.01666667,228.4625,2.22608696,75.84166667,25.37083333
HOSPITAL DEL NORTE,2022-04-13,2022,4,13,693.2875,2.27916667,,195.3541667,0,15.0375,25.07916667,236.7625,,71.80416667,25.66666667
HOSPITAL DEL NORTE,2022-04-12,2022,4,12,693.275,2.22916667,,205.325,0,12.87916667,22.14166667,240.7916667,,74.64583333,25.50833333
HOSPITAL DEL NORTE,2022-04-11,2022,4,11,693.8875,2.16666667,,176.9041667,0,10.225,18.5625,242.1458333,,76.1125,25.20833333
HOSPITAL DEL NORTE,2022-04-10,2022,4,10,694.0791667,2.24583333,,188.575,0,7.55,14.44583333,211.4583333,,79.475,24.67916667
HOSPITAL DEL NORTE,2022-04-09,2022,4,9,694.4708333,2.09583333,,175.0291667,0,9.675,19.95833333,283.8791667,1.225,79.92916667,24.6875
HOSPITAL DEL NORTE,2022-04-08,2022,4,8,694.7166667,1.8625,,201.275,0.01666667,7.16666667,21.04583333,184.8208333,1.98333333,83.87916667,23.71666667
HOSPITAL DEL NORTE,2022-04-07,2022,4,7,694.5458333,1.37916667,,185.0166667,1.87916667,6.85416667,15.85416667,100.5916667,2.8875,89,22.62083333
HOSPITAL DEL NORTE,2022-04-06,2022,4,6,693.6666667,2.15833333,,188.525,0,10.05416667,20.28333333,225.1083333,2.0625,77.8,24.84166667
HOSPITAL DEL NORTE,2022-04-05,2022,4,5,694.3125,2.35416667,,191.4041667,0.00833333,9.05,18.72916667,220.4041667,1.825,81.5875,24.22083333
HOSPITAL DEL NORTE,2022-04-04,2022,4,4,694.4125,2.00833333,,230.2583333,1.27916667,6.64583333,13.0875,207.5583333,2.67083333,83.4,23.4375
HOSPITAL DEL NORTE,2022-04-03,2022,4,3,693.9875,2.1,,238.6416667,0.04166667,11.02916667,18.35833333,254.175,2.31666667,76.45833333,24.79166667
HOSPITAL DEL NORTE,2022-04-02,2022,4,2,694.7875,1.95,,222.0875,0.10833333,13.27916667,24.9375,221.0375,2.25833333,82.85,24.79583333
HOSPITAL DEL NORTE,2022-04-01,2022,4,1,694.8083333,2.08333333,,204.05,2.50416667,9.92083333,17.40416667,223.8,2.325,84.74166667,23.95416667
HOSPITAL DEL NORTE,2022-03-31,2022,3,31,693.6869565,1.86956522,,252.5565217,0,10.37727273,21.76818182,199.6173913,,76.86956522,24.76521739
HOSPITAL DEL NORTE,2022-03-30,2022,3,30,694.3041667,1.88333333,,260.9291667,0,9.97083333,22.04166667,204.3958333,,80.04583333,23.92083333
HOSPITAL DEL NORTE,2022-03-29,2022,3,29,694.7541667,2.31666667,,200.3125,0.00833333,11.99166667,21.44583333,232.4458333,,78.2875,24.64583333
HOSPITAL DEL NORTE,2022-03-28,2022,3,28,694.9375,1.875,,212.8208333,0,14.42083333,28.54166667,186.4666667,,81.50416667,24.15416667
HOSPITAL DEL NORTE,2022-03-27,2022,3,27,694.5666667,1.6,,216.9208333,0,16.05,25.30833333,117.7333333,,83.84166667,23.70833333
HOSPITAL DEL NORTE,2022-03-26,2022,3,26,694.0541667,1.92916667,,209.6125,0.75,21.60416667,32.95833333,164.1125,,87.975,23.0625
HOSPITAL DEL NORTE,2022-03-25,2022,3,25,693.8958333,2.4625,,240.6541667,1.82083333,23.99166667,33.4,249.1875,,76.27916667,25.04583333
HOSPITAL DEL NORTE,2022-03-24,2022,3,24,693.7083333,2.24583333,,204.0208333,0.25,18.59583333,28.33333333,234.5583333,,79.6875,24.89166667
HOSPITAL DEL NORTE,2022-03-23,2022,3,23,693.6875,2.52083333,,175.0583333,0,22.57083333,32.5375,264.8875,,67.70416667,25.89166667
HOSPITAL DEL NORTE,2022-03-22,2022,3,22,693.5083333,2.35833333,,190.4458333,0.00833333,20.675,29.9625,237.5916667,,76.57916667,25.22916667
HOSPITAL DEL NORTE,2022-03-21,2022,3,21,693.6875,2.40416667,,174.3291667,0.075,19.43333333,27.15,201.3541667,,77.075,24.31666667
HOSPITAL DEL NORTE,2022-03-20,2022,3,20,694.325,2.94166667,,202.1791667,0,23.6375,30.75416667,250.1708333,,72.03333333,24.85833333
HOSPITAL DEL NORTE,2022-03-19,2022,3,19,694.2166667,2.24166667,,216.2,0,22.875,31.69583333,247.6583333,,68.76666667,25.48333333
HOSPITAL DEL NORTE,2022-03-18,2022,3,18,694.4666667,2.2125,,171.8208333,0,23.25555556,32.78888889,194.7625,,72.98333333,24.5375
HOSPITAL DEL NORTE,2022-03-17,2022,3,17,694.7125,2.17083333,,195.6708333,0,,,213.4041667,,78.60833333,24.1125
HOSPITAL DEL NORTE,2022-03-16,2022,3,16,694.7208333,2.19583333,,202.6666667,0.15833333,,,246.6333333,,78.21666667,24.46666667
HOSPITAL DEL NORTE,2022-03-15,2022,3,15,695.0791667,2.0875,,177.2625,0.1,,,235.0125,,82.34583333,23.22083333
HOSPITAL DEL NORTE,2022-03-14,2022,3,14,695.1875,2.14583333,,209.8125,0,,,172.9208333,,80.90416667,23.46666667
HOSPITAL DEL NORTE,2022-03-13,2022,3,13,695.9625,1.92916667,,199.3791667,0.00833333,,,156.2833333,,76.45833333,23.42916667
HOSPITAL DEL NORTE,2022-03-12,2022,3,12,695.05,2.5,,158.7125,0.01666667,,,220.8083333,,77.6875,23.94166667
HOSPITAL DEL NORTE,2022-03-11,2022,3,11,695.2916667,2.07916667,,170.4458333,0.05,,,260.7125,,77.125,23.89166667
HOSPITAL DEL NORTE,2022-03-10,2022,3,10,695.3458333,2.00416667,,178.6625,0,,,166.7833333,,78.00833333,23.20416667
HOSPITAL DEL NORTE,2022-03-09,2022,3,9,694.55,2.02916667,,183.9375,0,,,250.8916667,,72.92083333,24.02916667
HOSPITAL DEL NORTE,2022-03-08,2022,3,8,694.5208333,2.2,,201.9666667,0.075,,,251.5083333,,77.94166667,23.69583333
HOSPITAL DEL NORTE,2022-03-07,2022,3,7,694.9666667,1.54583333,,167.3416667,0.175,,,162.1041667,,83.725,22.97083333
HOSPITAL DEL NORTE,2022-03-06,2022,3,6,695.1,1.57916667,,177.075,0.05,,,111.2708333,,85.97083333,22.72916667
HOSPITAL DEL NORTE,2022-03-05,2022,3,5,694.8416667,2.08333333,,224.6958333,0,,,217.2958333,,80.2125,23.8875
HOSPITAL DEL NORTE,2022-03-04,2022,3,4,695.0833333,1.92916667,,196.3583333,0,,,172.3833333,,81.125,23.475
HOSPITAL DEL NORTE,2022-03-03,2022,3,3,695.0083333,1.85416667,,219.5583333,0.00833333,,,188.9666667,,84.96666667,23.5
HOSPITAL DEL NORTE,2022-03-02,2022,3,2,695.125,1.59583333,,198.125,0.2,,,109.65,,87.93333333,22.8875
HOSPITAL DEL NORTE,2022-03-01,2022,3,1,694.7416667,1.92916667,,244.8375,0.025,,,244.6791667,,81.97916667,24
HOSPITAL DEL NORTE,2022-02-28,2022,2,28,695.2913044,1.45652174,,138.0217391,0.18695652,2.17391304,4.96956522,103.273913,,89.42173913,22.36521739
HOSPITAL DEL NORTE,2022-02-27,2022,2,27,695.2708333,1.12916667,,189.4541667,0.29583333,2.0375,3.93333333,88.03333333,,89.1375,22.64583333
HOSPITAL DEL NORTE,2022-02-26,2022,2,26,695.3166667,2.225,,257.525,0.14583333,8.35,12.54583333,242.8875,,74.37083333,24.79166667
HOSPITAL DEL NORTE,2022-02-25,2022,2,25,694.7458333,1.9875,,207.6666667,0,10.39166667,17.8,250.7083333,,71.0875,25.24583333
HOSPITAL DEL NORTE,2022-02-24,2022,2,24,694.4625,2.12083333,,179.7708333,0,11.64166667,17.72916667,233.1208333,,70.61666667,25.10833333
HOSPITAL DEL NORTE,2022-02-23,2022,2,23,694.6833333,1.90833333,,202.1875,0.01666667,10.45833333,16.01666667,251.8791667,,71.18333333,25.18333333
HOSPITAL DEL NORTE,2022-02-22,2022,2,22,694.8083333,2.03333333,,197.85,0,,,264.0041667,,71.12083333,24.2875
HOSPITAL DEL NORTE,2022-02-21,2022,2,21,694.875,2.00833333,,187.8375,0,,,276.4041667,,72.82916667,24.2375
HOSPITAL DEL NORTE,2022-02-20,2022,2,20,694.9875,2.20416667,,201.9291667,0.00833333,,,242.325,,81.45,23.5125
HOSPITAL DEL NORTE,2022-02-19,2022,2,19,694.7208333,2.06666667,,225.2166667,0.09166667,,,219.3666667,,83.2125,23.25416667
HOSPITAL DEL NORTE,2022-02-18,2022,2,18,694.2208333,2.475,,203.3208333,0.10833333,,,237.0833333,,73.4625,24.89583333
HOSPITAL DEL NORTE,2022-02-17,2022,2,17,694.5541667,2.11666667,,211.9041667,0,21.48,40.06,256.85,,76.12083333,25.12916667
HOSPITAL DEL NORTE,2022-02-16,2022,2,16,694.8458333,2.5625,,200.7916667,0,15.07083333,25.56666667,270.3708333,,69.93333333,24.99583333
HOSPITAL DEL NORTE,2022-02-15,2022,2,15,694.9791667,2.18333333,,215.35,0.01666667,14.14166667,25.175,218.5583333,,81.60833333,23.91666667
HOSPITAL DEL NORTE,2022-02-14,2022,2,14,694.75,1.97083333,,224.1416667,2.62916667,14.2625,24.32916667,216.4416667,,87.08333333,22.97083333
HOSPITAL DEL NORTE,2022-02-13,2022,2,13,693.8083333,2.525,,176.2083333,0.16666667,12.87083333,20.2,253.2208333,,73.925,24.80833333
HOSPITAL DEL NORTE,2022-02-12,2022,2,12,693.4416667,2.20833333,,183.5583333,0,13.62083333,22.55,224.8166667,,71.2,24.77083333
HOSPITAL DEL NORTE,2022-02-11,2022,2,11,693.4875,2.125,,199.7791667,0,11.17083333,21.47916667,272.4708333,,73.53333333,24.02083333
HOSPITAL DEL NORTE,2022-02-10,2022,2,10,694.1666667,1.55,,162.7291667,0.14583333,9.28333333,22.0625,204.4291667,,81.6375,23.55
HOSPITAL DEL NORTE,2022-02-09,2022,2,9,694.8416667,1.79166667,,224.675,0,10.525,25.025,140.8791667,,87.6625,22.02916667
HOSPITAL DEL NORTE,2022-02-08,2022,2,8,695.3291667,1.75416667,,187.9291667,0.61666667,9.44583333,19.5,147.0833333,,88.80833333,22.55416667
HOSPITAL DEL NORTE,2022-02-07,2022,2,7,695.3125,1.66666667,,224.9125,3.40833333,12.39583333,21.65416667,153.0375,,87.8625,22.42083333
HOSPITAL DEL NORTE,2022-02-06,2022,2,6,694.8375,2.07083333,,187.9708333,0.10833333,9.9625,15.75416667,206.0458333,,81.04583333,23.5125
HOSPITAL DEL NORTE,2022-02-05,2022,2,5,695.2666667,2.08333333,,230.7041667,0.075,16.225,25.27916667,194.7666667,,80.625,23.7125
HOSPITAL DEL NORTE,2022-02-04,2022,2,4,695.3833333,2.0375,,221.7333333,0.27916667,22.16666667,34.2,214.2041667,,77.25,24.34583333
HOSPITAL DEL NORTE,2022-02-03,2022,2,3,694.6958333,2.38333333,,191.2708333,0,16.1875,27.05,262.3333333,,64.54583333,25.37083333
HOSPITAL DEL NORTE,2022-02-02,2022,2,2,694.2708333,2.04583333,,173.6,0,14.09583333,24.7,271.4125,,70.69166667,24.48333333
HOSPITAL DEL NORTE,2022-02-01,2022,2,1,694.8083333,2.43333333,,193.2166667,0,11.67916667,20.79583333,204.3375,,75.25,23.3
HOSPITAL DEL NORTE,2022-01-31,2022,1,31,695.3625,2.25416667,,228.9,0,10.36666667,19.4875,184.3083333,,71.0875,23.2875
HOSPITAL DEL NORTE,2022-01-30,2022,1,30,695.8666667,2.67916667,,185.9416667,0,10.45833333,16.9375,206.9125,,69.41666667,23.025
HOSPITAL DEL NORTE,2022-01-29,2022,1,29,695.7583333,1.90416667,,235.8333333,1.6875,13.5125,23.37916667,216.2416667,,81.72083333,23.3375
HOSPITAL DEL NORTE,2022-01-28,2022,1,28,695.1083333,2.82916667,,206.0958333,0.1,12.72916667,21.2875,258.275,,64.53333333,24.49166667
HOSPITAL DEL NORTE,2022-01-27,2022,1,27,695.0708333,2.6875,,211.9916667,0,12.5875,21.55,217.2,,69.9375,24.35833333
HOSPITAL DEL NORTE,2022-01-26,2022,1,26,694.725,2.16666667,,177.7125,0.00833333,11.825,20.75416667,201.2416667,,75.70416667,24.43333333
HOSPITAL DEL NORTE,2022-01-25,2022,1,25,694.25,2.22916667,,192.0541667,0.10833333,12.32916667,21.68333333,224.4041667,,77.34166667,24.92916667
HOSPITAL DEL NORTE,2022-01-24,2022,1,24,693.5291667,2.22916667,,205.5333333,0,12.82916667,24.69583333,237.7291667,,73.79166667,25.32083333
HOSPITAL DEL NORTE,2022-01-23,2022,1,23,693.8833333,2.3125,,199.5166667,0,12.24166667,20.39583333,210.7458333,,73.05,24.825
HOSPITAL DEL NORTE,2022-01-22,2022,1,22,694.525,2.30833333,,173.4416667,0.00833333,13.04166667,23.21666667,209.9708333,,70.50833333,25.04166667
HOSPITAL DEL NORTE,2022-01-21,2022,1,21,694.2083333,2.225,,246.3833333,0.05,14.5625,29.08333333,247.6,,72.47083333,25.25
HOSPITAL DEL NORTE,2022-01-20,2022,1,20,693.9041667,2.03333333,,214.1583333,0,17.38333333,35.44166667,233.4583333,,65.18333333,25.55833333
HOSPITAL DEL NORTE,2022-01-19,2022,1,19,694.6333333,1.9875,,205.3125,0,14.33333333,26.5625,227.5583333,,76.67916667,24.44583333
HOSPITAL DEL NORTE,2022-01-18,2022,1,18,695.1916667,2.1375,,193.6666667,0,13.6875,24.19166667,167.4583333,,81.13333333,23.87083333
HOSPITAL DEL NORTE,2022-01-17,2022,1,17,695.4833333,2.24166667,,200.4166667,0.03333333,14.02916667,24.35833333,199.8291667,,76.5,23.91666667
HOSPITAL DEL NORTE,2022-01-16,2022,1,16,695.7458333,1.95095833,,241.7375,0,11.875,19.96666667,231.2958333,,80.08333333,23.85
HOSPITAL DEL NORTE,2022-01-15,2022,1,15,696.3083333,1.9625,,210.0041667,0,10.85416667,18.86666667,235.3291667,,81.10833333,23.55416667
HOSPITAL DEL NORTE,2022-01-14,2022,1,14,696.6833333,1.78333333,,277.775,0.15833333,11.88333333,23.6,140.3458333,,85.43333333,21.9625
HOSPITAL DEL NORTE,2022-01-13,2022,1,13,696.3541667,1.9,,198.3791667,0,9.2375,17.85833333,186.6083333,,77.32916667,23.43333333
HOSPITAL DEL NORTE,2022-01-12,2022,1,12,695.7916667,2.04166667,,237.6083333,0,11.00416667,21.30833333,196.2375,,78.39583333,23.25833333
HOSPITAL DEL NORTE,2022-01-11,2022,1,11,695.9708333,2.01666667,,148.0625,0,11.92083333,21.85833333,146.4333333,,81.29166667,22.96666667
HOSPITAL DEL NORTE,2022-01-10,2022,1,10,695.4583333,2.24166667,,200.2375,0.04166667,13.94166667,22.90833333,213.8041667,,74.09166667,23.79166667
HOSPITAL DEL NORTE,2022-01-09,2022,1,9,696.0541667,2.22083333,,193.1625,0.175,13.35,20.71666667,220.2333333,,77.75833333,23.66666667
HOSPITAL DEL NORTE,2022-01-08,2022,1,8,696.5041667,1.775,,207.4375,0,18.52916667,31.22083333,232.3083333,,75.0625,23.35
HOSPITAL DEL NORTE,2022-01-07,2022,1,7,695.5375,1.79166667,,184.8083333,0,16.85,30.025,98.07916667,,75.35833333,22.66666667
HOSPITAL DEL NORTE,2022-01-06,2022,1,6,694.0583333,2.52916667,,190.7125,0,15.83333333,27.71666667,258.0791667,,63.16666667,23.97916667
HOSPITAL DEL NORTE,2022-01-05,2022,1,5,693.7625,2.375,,185.8625,0,11.6875,21.26666667,263,,66.42916667,23.79583333
HOSPITAL DEL NORTE,2022-01-04,2022,1,4,694.7291667,2.8875,,192.4583333,0,11.15,20.425,255.5541667,,60.675,24.30416667
HOSPITAL DEL NORTE,2022-01-03,2022,1,3,695.6958333,2.88333333,,211.3291667,0,9.4875,17.5125,219.4458333,,67.03333333,24.57916667
HOSPITAL DEL NORTE,2022-01-02,2022,1,2,695.1208333,2.09166667,,186.75,0,10.3,17.69166667,245.25,,75.87083333,24.48333333
HOSPITAL DEL NORTE,2022-01-01,2022,1,1,694.3833333,1.85,,221.0916667,0,13.09583333,20.69583333,234.6125,,78.72083333,24.30416667
HOSPITAL DEL NORTE,2021-12-31,2021,12,31,694.175,1.89583333,,215.3791667,0,18.6125,29.39166667,244.15,,76.37916667,24.175
HOSPITAL DEL NORTE,2021-12-30,2021,12,30,695.1041667,2.03333333,,241.2875,0,9.25,19.825,227.7541667,,79.32083333,23.65416667
HOSPITAL DEL NORTE,2021-12-29,2021,12,29,695.1416667,2.07916667,,203.7875,0.7375,8.05416667,18.74166667,219.6416667,,80.56666667,23.79166667
HOSPITAL DEL NORTE,2021-12-28,2021,12,28,694.55,1.84166667,,204.575,0,9.07916667,19.37916667,224.0875,,81.26666667,24.35833333
HOSPITAL DEL NORTE,2021-12-27,2021,12,27,694.9125,1.84166667,,157.3875,0.52083333,9.45,22.19166667,181.7333333,,86.22916667,23.4125
HOSPITAL DEL NORTE,2021-12-26,2021,12,26,694.9833333,2.24583333,,200.4708333,0,6.18333333,13.63333333,244.8166667,,76.3125,24.74583333
HOSPITAL DEL NORTE,2021-12-25,2021,12,25,694.7708333,1.92916667,,176.9166667,0,8.29166667,16.05,196.1291667,,81.65,24.45
HOSPITAL DEL NORTE,2021-12-24,2021,12,24,695.6,2.0875,,203.4708333,0,16.11666667,26.14166667,201.8625,,84.42083333,23.70416667
HOSPITAL DEL NORTE,2021-12-23,2021,12,23,696.1791667,0.92916667,,146.1416667,0.875,13.76666667,24.37083333,66.71666667,,94.12916667,21.92083333
HOSPITAL DEL NORTE,2021-12-22,2021,12,22,695.9,1.49166667,,199.4208333,1.7375,7.09166667,12.87083333,122.0375,,89.25,22.59166667
HOSPITAL DEL NORTE,2021-12-21,2021,12,21,694.5166667,1.52916667,,187.675,1.27083333,8.35833333,13.89583333,120.0416667,,85.81666667,22.97083333
HOSPITAL DEL NORTE,2021-12-20,2021,12,20,694.0875,1.72083333,,158.3333333,0.05,10.5,21.07916667,210.125,,82.84166667,23.99583333
HOSPITAL DEL NORTE,2021-12-19,2021,12,19,694.3625,1.9875,,198.3708333,0.175,8.1125,15.89583333,211.2291667,,78.73333333,24.76666667
HOSPITAL DEL NORTE,2021-12-18,2021,12,18,694.4625,1.85,,174.2583333,0,9.80416667,18.85,136,,84.72916667,23.81666667
HOSPITAL DEL NORTE,2021-12-17,2021,12,17,693.775,2.0875,,229.1208333,0.05,10.34583333,19.75416667,192.3041667,,80.70833333,24.65
HOSPITAL DEL NORTE,2021-12-16,2021,12,16,693.4208333,2.20416667,,179.9416667,0,9.52083333,18.725,197.8416667,,76.2375,24.45416667
HOSPITAL DEL NORTE,2021-12-15,2021,12,15,694.325,2.20416667,,167.3458333,0,11.8625,20.5625,209.2375,,74.90416667,24.17083333
HOSPITAL DEL NORTE,2021-12-14,2021,12,14,695.0083333,2.2125,,184.0958333,0,9.54583333,16.97083333,210.9333333,,74.86666667,23.36666667
HOSPITAL DEL NORTE,2021-12-13,2021,12,13,695.1916667,2.34583333,,188.7,0.8125,8.0375,15.65416667,212.1791667,,78.975,22.9375
HOSPITAL DEL NORTE,2021-12-12,2021,12,12,694.9458333,2.175,,185.3166667,0,7.29166667,14.40833333,237.9,,75.74583333,24.125
HOSPITAL DEL NORTE,2021-12-11,2021,12,11,693.7166667,2.49166667,,190.275,0,10.7125,21.45416667,227.8833333,,69.85833333,24.54583333
HOSPITAL DEL NORTE,2021-12-10,2021,12,10,693.4583333,2.26666667,,181.2375,0,10.37916667,20.57083333,230.1333333,,72.82916667,24.975
HOSPITAL DEL NORTE,2021-12-09,2021,12,9,694.2958333,2.24166667,,172.7458333,0,11.55833333,22.575,246.6166667,,72.4125,24.97916667
HOSPITAL DEL NORTE,2021-12-08,2021,12,8,694.4583333,2.01666667,,205.4083333,0,12.28333333,22.1375,232.3916667,,71.80416667,24.825
HOSPITAL DEL NORTE,2021-12-07,2021,12,7,694.175,2.26666667,,183.3625,0,12.40416667,23.03333333,256.8541667,,69.86666667,24.92916667
HOSPITAL DEL NORTE,2021-12-06,2021,12,6,694.9,2.38333333,,196.2291667,0,9.8375,18.90416667,227.7125,,73.24583333,24.7875
HOSPITAL DEL NORTE,2021-12-05,2021,12,5,694.525,1.95416667,,234.2208333,0,8.91666667,15.8375,225.2958333,,76.1875,24.7
HOSPITAL DEL NORTE,2021-12-04,2021,12,4,694.125,2.12916667,,175.8541667,0,10.4375,18.7,231.4625,,74.77916667,24.3375
HOSPITAL DEL NORTE,2021-12-03,2021,12,3,693.6875,2.10416667,,188.3208333,0,9.26666667,17.42083333,262.2125,,73.82916667,24.43333333
HOSPITAL DEL NORTE,2021-12-02,2021,12,2,695.7083333,2.02083333,,204.9375,0,7.45,16.16666667,222.0791667,,76.17083333,23.4625
HOSPITAL DEL NORTE,2021-12-01,2021,12,1,696.5708333,2.375,,198.2583333,1.37916667,5.09583333,13.57916667,275.3583333,,80.85833333,23.42916667
